Dean Martin,I'd Cry Like A Baby,1953,0.009747941059318957
Tex Ritter,Green Grow The Lilacs,1945,0.007107237546204415
Franz Ferdinand,Ulysses,2009,0.013637855039475386
Taylor Swift,I'm Only Me When I'm With You,2007,0.014101931542444454
Blind Lemon Jefferson,Booster Blues,1926,0.009431775390330974
The Pointer Sisters,Fairytale,1974,0.008043046299369512
Dick Haymes,Love Letters,1945,0.02379816293368193
Mariah Carey,Love Takes Time,1990,0.05285442228907083
Dolly Parton,Heartbreak Express,1982,0.0034877609090747646
Lonestar,Smile,1999,0.00930949584820311
Gabriella Cilmi,Sweet About Me,2008,0.06684679729462943
Franz Ferdinand,No You Girls,2009,0.014024140585765007
Billie Holiday,Easy Living,1937,0.012808175586328593
Adriana Evans,All For Love,2007,0.007089601530188807
Massive Attack,Daydreaming,1990,0.01080409979206255
Jewel,Hands,1998,0.04747704134692721
Rihanna,Don't Stop The Music,2007,0.1796060666638417
Michael Jackson,Off The Wall,1980,0.0378519168065839
Creedence Clearwater Revival,Green River,1969,0.05224434888386365
Whigfield,Saturday Night,1994,0.062128411216782156
Limp Bizkit,Behind Blue Eyes,2004,0.05431365893610584
The Gladiolas,Little Darlin',1957,0.029956347578630818
BB King,Ten Long Years,1955,0.005601383365675286
Showaddywaddy,When,1977,0.013185815387991828
Don McLean,La La Love You,1975,0.005743773093099555
Frida,I Know There's Something Going On,1982,0.05173436648724229
The Doors,The Crystal Ship,1967,0.004094992389797003
Emmylou Harris,Together Again,1976,0.006064373798813128
Garbage,Androgyny,2001,0.02387755517289092
Soul II Soul,Storm,1992,0.006117773270370347
Journey,Lights,1978,0.0060296274664888155
John Mayer,Clarity,2004,0.0100050872080419
Howard Jones,Things Can Only Get Better,1985,0.03234349403228509
Blue Oyster Cult,(Don't Fear) The Reaper,1976,0.028456716381873307
REO Speedwagon,Keep On Loving You,1981,0.06846421031843383
Ultravox,Vienna,1981,0.048378867484830466
Christie,San Bernadino,1970,0.025608131347675978
Trini Lopez,America,1964,0.031040598113723252
Heaven 17,Trouble,1987,0.005775341870639745
Tony Orlando & Dawn,Look In My Eyes Pretty Woman,1975,0.008039769996027317
Aerosmith,Chip Away The Stone,1979,0.003934484460714981
REO Speedwagon,Don't Let Him Go,1981,0.013863920231086452
Bruce Springsteen,Factory,1978,0.0037144621623992433
The Isley Brothers,Eternal,2001,0.015454812707766451
Ozzy Osbourne,Black Rain,2007,0.03493289517219781
Slim Whitman,Rose Marie,1955,0.06575946432568558
Kent,Berlin,2008,0.004390079994875223
Sara Bareilles,Love Song,2008,0.10096459847294813
Britney Spears,Circus,2009,0.0832933542115441
Enrique Iglesias,Escape,2002,0.052439045189591096
Suzi Quatro,Too Big,1974,0.00782722206600404
Chris Brown,Wall To Wall,2007,0.031664464814870445
Bryan Adams,This Time,1983,0.010710933887605145
Jerry Butler,I Stand Accused,1964,0.0028997932943098247
Demis Roussos,My Reason,1972,0.016161714863115954
The Shangri-Las,Leader Of The Pack,1964,0.06566838466455965
Otis Redding,I'm Sick Y'all,1966,0.0024954094492447214
Eminem,Insane,2009,0.006323566805042298
Creedence Clearwater Revival,Suzie Q,1968,0.004513210782646785
LOUIS JORDAN,Buzz Me,1946,0.016143848483513468
Count Basie,Lester Leaps In,1939,0.022563234875618135
Johnnie Ray,Such a Night,1954,0.033850995067824165
The Killers,Somebody Told Me,2004,0.05822556981373006
Blind Blake,Doggin' Me Mama Blues,1928,0.008044185837271109
The Platters,Only You,1956,0.01891319285792353
Tori Amos,Bouncing off Clouds,2007,0.005930771336642036
Mac Davis,Baby Don't Get Hooked On Me,1972,0.033334885721707785
Bon Jovi,It's My Life,2000,0.14034539760016962
Vic Damone,Just Say I Love Her,1950,0.009151825766502968
Alice Cooper,Under My Wheels,1973,0.006408700734325733
Christie,Yellow River,1970,0.07566070367483212
The Moody Blues,Question,1970,0.044047137981635134
Elton John,House Of Cards,1975,0.0032254821358004295
The Miracles,Way Over There,1960,0.007326929564239229
Tina Charles,Dance Little Lady Dance,1976,0.025317592563466447
Count Basie,One o'clock jump,1937,0.07664355626313582
Eruption,I Can't Stand The Rain,1978,0.06284568691087461
John Mayer,Your Body Is A Wonderland,2003,0.04069673255050007
Glen Campbell,Dreams Of The Everyday Housewife,1968,0.007295649480970355
Billy Idol,Flesh For Fantasy,1984,0.0168679664901125
Dusty Springfield,The Look Of Love,1967,0.01438143423437994
The Killers,Human,2008,0.06342471820158588
Lonnie Johnson,Five O'Clock Blues,1926,0.00930061862426663
Lou Christie,Lightnin' Strikes,1966,0.034413565578254826
Enigma,Gravity Of Love,1999,0.018276874225859024
Heart,These Dreams,1986,0.03689026035970179
Rihanna,Te Amo,2009,0.04275740829689562
Stevie Wonder,Uptight (Everything's Alright),1965,0.02404496564840388
Natasha Bedingfield,Single,2004,0.014685944971772629
Jamiroquai,Space Cowboy,1994,0.032423821063549685
Fats Waller,Soothin' Syrup Stomp,1927,0.00868467260072408
Eric Prydz,Call On Me,2004,0.09191337284989173
Aretha Franklin,Willing To Forgive,1994,0.010209388357160112
Shakin' Stevens,Oh Julie,1982,0.05442470024883962
Tina Turner,One Of The Living,1985,0.018208093505580728
Sarah McLachlan,Fallen,2004,0.023615937573883427
DJ Jazzy Jeff & The Fresh Prince,The Magnificent Jazzy Jeff,1987,0.00426675324034285
Jelly Roll Morton,The Pearls,1926,0.010076124893685964
Johnny Cash,Hey Porter,1955,0.006296435128808581
Freddie Mercury,Living On My Own,1993,0.07339130995267922
Danny & The Juniors,At The Hop,1957,0.07570644825187733
Red Foley,Hot Rod Race,1951,0.0060585229481954364
Little Richard,Rip It Up,1956,0.03875625341324775
The Zombies,Woman,1964,0.002863567123820141
Wet Wet Wet,Love Is All Around,1994,0.12559466844736045
Robert Palmer,Change His Ways,1989,0.004471814480071957
Carl Perkins,Boppin' The Blues,1956,0.01290167241807071
Bobby Goldsboro,Summer (The First Time),1973,0.011903971030247611
Electric Light Orchestra,Across The Border,1980,0.0032449691546697986
Steppenwolf,Monster,1970,0.025025143521612645
Neil Diamond,Sunday Sun,1968,0.006078325639209999
Sonique,It Feels So Good,2000,0.06484442571569121
Kelly Clarkson,Since U Been Gone,2005,0.0841683175348262
Frankie Goes To Hollywood,Two Tribes,1984,0.0729495969014198
The Pointer Sisters,Jump (For My Love),1984,0.035119437636379085
Bing Crosby,Pennies From Heaven,1936,0.1134010290990495
George Baker Selection,Baby Blue,1974,0.01925665688703388
Kenny Loggins,Forever,1985,0.005915781976428583
Freda Payne,Band Of Gold,1970,0.060832373627123695
Eamon,F**k It (I Don't Want You Back),2004,0.11405379734185565
Pearl Jam,Jeremy,1992,0.056139826289134
America,5th Avenue,1989,0.005364750443452346
Pulp,Sunrise,2001,0.009840801158208269
Bruce Springsteen,Missing,1996,0.009361996221739596
Alicia Keys,No One,2007,0.1705279335009917
Brad Paisley,Mud On The Tires,2004,0.013749208644437468
Elton John,Song For Guy,1979,0.01857045329241017
Milli Vanilli,I'm Gonna Miss You,1990,0.014639664794761201
Eddie Fisher,Wish You Were Here,1952,0.0462044413488905
Stevie Wonder,Overjoyed,1986,0.009937033667518963
Elton John,The Bitch Is Back,1974,0.035880646453097284
Neil Diamond,Forever In Blue Jeans,1979,0.017730317723618775
Stevie Wonder,We Can Work It Out,1971,0.011390776740452907
Blondie,Hanging On The Telephone,1979,0.02063025809351367
Toni Braxton,Un-Break My Heart,1996,0.1303501797901659
Third World,Talk To Me,1979,0.004517418626398044
Lasgo,Gone,2009,0.004512406777996029
Kelly Marie,Feels Like I'm In Love,1980,0.03558213041941435
Edwin Starr,Time,1970,0.0036257747909234817
King,Love & Pride,1985,0.029586363408200717
Eric Prydz,Call On Me,2004,0.09191337284989173
The Doors,The End,1967,0.025139997455209197
Carly Simon,You Belong To Me,1978,0.01684057373757822
George McCrae,Rock Your Baby,1974,0.13722438032942458
Howard Jones,No One Is to Blame,1986,0.024315556404943723
Tommy Roe,Jam Up Jelly Tight,1970,0.021979869524286703
Wilson Phillips,Give It Up,1992,0.015993545889928847
Michael Martin Murphey,Wildfire,1975,0.029031502892244366
The Police,Can't Stand Losing You,1978,0.019686627070196375
Lonnie Johnson,When A Man Is Treated Like A Dog,1928,0.007931449234597699
Vanessa-Mae,I Feel Love,1997,0.007887732444655519
Free,All Right Now,1970,0.06254821850514687
Sippie Wallace,Have You Ever Been Down?,1927,0.00868280787502985
Weezer,El Scorcho,1996,0.01875953334934861
Kiss,Beth,1976,0.02570931719064656
Sam Cooke,Only Sixteen,1959,0.0476035399909322
The Alan Parsons Project,Lucifer,1980,0.00980103108871528
Vaughn Monroe,There I Go,1940,0.030789134335280265
Rammstein,PUSSY,2009,0.023424799363882504
John Legend,Heaven,2006,0.009166701719611009
Alexia,Goodbye,1999,0.004045540570275584
Gerry & The Pacemakers,I'm the One,1964,0.01364553310639719
Ashanti,Foolish,2002,0.06831828082667225
Lisa Stansfield,The Real Thing,1997,0.02983486180207865
Kelly Clarkson,Walk Away,2006,0.037910615896738956
Radiohead,Street Spirit (Fade Out),1996,0.0269485580401633
Ray Charles,Born To Lose,1962,0.012295837651026386
Madcon,Beggin',2008,0.046151699949905034
Our Lady Peace,Clumsy,1997,0.028171869071588966
Anita Ward,Ring My Bell,1979,0.0935682977053352
Christophe Willem,Sunny,2006,0.003998475932338782
Britney Spears,If U Seek Amy,2009,0.040401192158125404
Sly & The Family Stone,Time For Livin',1974,0.004591763568108232
Bruce Springsteen,Something In The Night,1978,0.0037732775002180786
Oasis,I'm Outta Time,2008,0.009694746866649886
LL Cool J,Luv U Better,2002,0.021102494815819415
Suzanne Vega,Solitude Standing,1987,0.010836730250643205
Nana Mouskouri,The White Rose Of Athens,1962,0.0039860860492107126
The Prodigy,Invaders Must Die,2009,0.014155233573521117
Katy Perry,Thinking Of You,2009,0.04580392066908716
Archie Bell & The Drells,Tighten Up,1968,0.03068520508978385
Girls Aloud,Something Kinda Ooooh,2006,0.01047034197962171
Shaggy,Boombastic,1995,0.13066044050687117
Kanye West,Diamonds From Sierra Leone,2005,0.0394669868242737
Public Enemy,Welcome To The Terrordome,1990,0.02134323485848293
Scott Wood & His Orchestra,I Only Have Eyes For You,1934,0.019463994461164688
The Crests,Step By Step,1960,0.013063961291208064
Barry White,Sho' You Right,1987,0.00597134554385205
Bell Biv DeVoe,Do Me!,1990,0.0361705665550398
Natasha Bedingfield,Unwritten,2005,0.0687987337562808
The Police,Don't Stand So Close To Me,1980,0.07280176719456544
Christina Aguilera,What A Girl Wants,2000,0.08274689874763418
Chuck Berry,Almost Grown,1959,0.019199457971956557
Simple Minds,Promised You A Miracle (Live),1987,0.004458519511929135
Simply Red,Holding Back The Years,1986,0.05003711480859531
Lisa Stansfield,Live Together,1990,0.020213307344141167
B*Witched,Rollercoaster,1998,0.035601822024029145
Frankie Laine,My Friend,1954,0.03275759057770377
Europe,Superstitious,1988,0.032037280294560266
TLC,Good Love,2002,0.00825761314262066
Boston,Don't Look Back,1978,0.02855895233669163
Natalie Imbruglia,Big Mistake,1998,0.019783543315707666
Smokie,It's Your Life,1977,0.023738958241845146
U2,Elevation,2001,0.04625426053873634
Neil Young,Long May You Run,1976,0.00714126000483962
The Stranglers,Rok It To The Moon,1978,0.003691282873963502
Johnny Hates Jazz,Heart Of Gold,1988,0.010430619315057798
Barbecue Bob,Crooked Woman Blues,1927,0.008700368447303736
DJ Bobo,I Believe,2003,0.005839865450309336
Cassius Clay,Stand By Me,1963,0.0036474259995538955
Texas,Careful What You Wish For,2003,0.01701242269923347
OneRepublic,All The Right Moves,2009,0.046957970914602555
Survivor,Burning Heart,1986,0.057411146388250824
Blind Lemon Jefferson,Southern Woman Blues,1929,0.010050092535066911
Red Nichols,China Boy,1930,0.009676799028412324
Limahl,Never Ending Story,1984,0.04636035887343557
Jimmy Smith,Prayer Meetin',1963,0.010148003583532938
Nat King Cole,Unforgettable,1951,0.13341265929622217
The Flying Pickets,Only You,1984,0.03861360995282692
Kitty Wells,It Wasn't God Who Made Honky Tonk Angels,1952,0.024577782239062238
The Rolling Stones,It's Only Rock 'n' Roll,1974,0.08295742936495432
Bobby Vee,Devil Or Angel,1960,0.02700451018569842
Novaspace,Time After Time,2002,0.010574568342873606
Johnnie Ray,Love Me (Baby Can't You Love Me),1952,0.00885057668991431
Stevie Wonder,For Once In My Life,1968,0.035446851820629656
The Everly Brothers,Bird Dog,1958,0.10056649123803545
Kiss,Psycho Circus,1998,0.004977522023062862
Martin Denny,Primitiva,1958,0.010989071371760062
Dido,Don't Leave Home,2004,0.011364897469995925
Engelbert Humperdinck,Release Me,1967,0.005941200313749756
Rush,Closer To The Heart,1977,0.013289956175949719
Jordin Sparks,Tattoo,2008,0.049002148345905217
Frank Sinatra,This Is The Night,1946,0.014409079820004802
Maurice Williams & The Zodiacs,Stay,1960,0.05023504015396929
Whigfield,Saturday Night,1994,0.062128411216782156
Maroon 5,Won't Go Home Without You,2007,0.038170247689554654
Sheryl Crow,Steve McQueen,2002,0.016539324044987407
Eric Dolphy,Out There,1960,0.021271634022638923
Radiohead,The Bends,1996,0.009765964650094773
Don Cherry,Band Of Gold,1956,0.027476067593221215
Soft Cell,Torch,1982,0.016191048359568482
Peaches & Herb,Reunited,1979,0.06424770774760158
Texas,Black Eyed Boy,1997,0.01099756148492494
Lionel Richie,Just For You,2004,0.01285522587399695
John Denver,Autograph,1980,0.003288169269587481
Eddie Calvert,Roses Of Picardy,1955,0.005606633310636358
Texas,Can't Resist,2005,0.011424206616405176
Lucky Twice,Lucky,2007,0.008999815517123966
Mariah Carey,We Belong Together,2005,0.14371317429990477
Garbage,When I Grow Up,1999,0.014840845495768046
Lil Rob,Summer Nights,2005,0.005877287734624824
America,Only In Your Heart,1973,0.0059510373905297155
Phil Phillips,Sea Of Love,1959,0.042662231797501796
Ned Miller,From A Jack To A King,1963,0.06946333118558061
Haddaway,Fly Away,1995,0.01636438703971252
Enya,Only Time (remix),2001,0.00893369822269988
Metro Station,Shake It,2008,0.07281915012294805
Boyzone,No Matter What,1998,0.06773517566248446
Primal Scream,Star,1997,0.015073557888494874
LL Cool J,Jingling Baby,1990,0.005308996661785353
Steps,Love's Got A Hold On My Heart,1999,0.016074921168464814
Vanessa Amorosi,Perfect,2008,0.0063662382095047544
Skank,Sutilmente,2009,0.0076116613911943335
Cher,If I Could Turn Back Time,1989,0.06517673077382855
The Shapeshifters,Lola's Theme,2004,0.028926965049320276
Happy Clappers,I Believe,1995,0.006948996068095486
Texas,Prayer For You,1990,0.008405670389571112
Bob Seger & The Silver Bullet Band,Roll Me Away,1983,0.005199379877958836
The Jam,Precious,1982,0.008495331777788873
Billie Ray Martin,Honey,1999,0.00682837566886395
Swing Out Sister,Am I the Same Girl,1992,0.03515063351124181
Frankie Laine,Swamp Girl,1950,0.012358190735321253
Jimmie Lunceford,Avalon,1935,0.007893872308434783
Michael Jackson,Heal The World,1992,0.06224573245535229
Faithless,God Is A DJ,1998,0.04145383376677453
Aerosmith,Lord Of The Thighs,1975,0.003198403045284015
Daft Punk,Human After All,2005,0.021011685022394505
Perry Como & Eddie Fisher,Maybe,1952,0.01560894444191872
LOUIS JORDAN,Run Joe,1948,0.022134414734108605
Gwen Stefani,Luxurious,2005,0.023900356689750126
Yeah Yeah Yeahs,Maps,2003,0.04215221170560381
Fall Out Boy,Thnks fr th Mmrs,2007,0.039556505486458934
Rihanna,If It's Lovin' That You Want,2005,0.037553754489901635
Paul Revere & The Raiders,Good Thing,1967,0.014876802293739111
The Andrews Sisters,Don't Sit Under The Apple Tree (With Anyone Else But Me),1942,0.01265805865009488
Molella,Revolution,1992,0.003357289655783295
Paul Weller,Heavy Soul,1997,0.008292383498950747
Alvin Stardust,Jealous Mind,1974,0.028546063218344117
George McCrae,I Get Lifted,1975,0.003315185700016294
Nine Inch Nails,The Day The World Went Away,1999,0.011619778585586243
Toni Braxton,How Many Ways,1994,0.00713263928156543
Brenda Lee,All Alone Am I,1962,0.04424726871672951
Toni Braxton,He Wasn't Man Enough,2000,0.06552974945546819
Faith No More,Falling To Pieces,1990,0.01594923810846557
Trini Lopez,America,1964,0.031040598113723252
Dickie Valentine,Broken Wings,1953,0.025313871391590994
Creedence Clearwater Revival,Long As I Can See The Light,1970,0.03077044871180455
Robert Johnson,Little Queen Of Spades,1938,0.010176246671841712
Brenda Lee,All Alone Am I,1962,0.04424726871672951
Steps,Last Thing On My Mind,1998,0.01797279012065551
Talk Talk,It's My Life,1984,0.02841846093270796
Toni Braxton,Spanish Guitar,2000,0.02141098762939145
Oasis,The Hindu Times,2002,0.05609753541373573
Bros,I Owe You Nothing,1988,0.029041419495896493
Patrick Hernandez,Born to Be Alive,1979,0.10640075859671906
The Verve,Rather Be,2008,0.00600360024879474
Lloyd Price,Just Because,1957,0.008708544527706696
The Marcels,Blue Moon,1961,0.09089067810548217
Leadbelly,Pick A Bale Of Cotton,1940,0.007784495332336122
Blind Blake,Playing Policy Blues,1930,0.00931893957414026
LOUIS JORDAN,Saturday Night Fish Fry,1949,0.022657097123220914
Blue Oyster Cult,(Don't Fear) The Reaper,1976,0.028456716381873307
Line Renaud,Ma cabane au Canada,1949,0.021309171436581936
Paul Young,It Will Be You,1994,0.005738254134205209
George Formby,Fanlight Fanny,1935,0.02713936457720087
Ohio Players,Fire,1975,0.027142726278726614
Beats International,Dub Be Good To Me,1990,0.050801726155343487
Johnny & the Hurricanes,Red River Rock,1959,0.07603678220368427
The Miracles,That's What Love Is Made Of,1964,0.004621595877856755
Patti Smith Group,Because The Night,1978,0.0342910691741862
Barry White,Let The Music Play,1976,0.019679002525776302
The Cardinals,Wheel of Fortune,1952,0.005456608087977551
The Supremes,Back In My Arms Again,1965,0.0341116302738491
Travis & Bob,Tell Him No,1959,0.02543046198081878
Christina Aguilera,Love Will Find A Way,1999,0.0075299434702286875
THE INK SPOTS,Stop Pretending,1940,0.0077627657858668885
Limp Bizkit,Nookie,1999,0.029390893465662024
Britney Spears,Circus,2009,0.0832933542115441
Big Bill Broonzy,Key To The Highway,1941,0.007076776672351389
Steely Dan,The Fez,1976,0.004805708224394647
Smiley Lewis,Caldonia's Party,1953,0.009601617577162571
Simon & Garfunkel,Old Friends,1968,0.02017346203194887
Louis Armstrong,Mahogany Hall Stomp,1929,0.010747876755524173
Carmen Miranda,Chica Chica Boom Chic,1941,0.012375432501617944
The Box Tops,Cry Like A Baby,1968,0.04133015446639305
Madness,House Of Fun,1982,0.024725850320932805
Lee Ryan,Real Love,2006,0.0053926366719487485
Janet Jackson,Feedback,2008,0.01420609099562948
Kool & The Gang,Fresh,1985,0.026517901046297764
Oasis,I'm Outta Time,2008,0.009694746866649886
Kelly Clarkson,Because Of You,2006,0.10554322644681877
Elvis Presley,Anything That's Part Of You,1962,0.01811403884934139
Shalamar,The Second Time Around,1980,0.028265282287374384
Guns N' Roses,Nightrain,1989,0.016001225083608704
The Human League,Being Boiled,1979,0.01589095835658298
Rick Springfield,Affair Of The Heart,1983,0.015453304480220881
Sippie Wallace,Jack Of Diamond Blues,1926,0.009769109749806378
Hoku,Perfect Day,2002,0.008358501210553803
The Stranglers,5 Minutes,1978,0.005770268664235825
Tito Puente,Dance Mania,1958,0.024491350361528868
The Chemical Brothers,Out Of Control,1999,0.02307553329054238
Buddy Holly,Love Me,1956,0.004688394055023416
Lynn Anderson,Rose Garden,1971,0.041938048414197245
Rihanna,Disturbia,2008,0.11937892167719899
Louis Armstrong,Mahogany Hall Stomp,1929,0.010747876755524173
Morrissey,Tomorrow,1992,0.005285286278509432
Aerosmith,Last Child,1976,0.005164078490681671
Cat Stevens,Sad Lisa,1970,0.005538121525408227
Level 42,Love Meeting Love,1980,0.003459584800523486
Creedence Clearwater Revival,Lodi,1969,0.009982986699919195
Billie Holiday,There Is No Greater Love,1947,0.00656817192609781
Gwen Stefani,Hollaback Girl,2005,0.12280882790098978
Woody Guthrie,This Land Is Your Land,1947,0.05608163483518655
Tears For Fears,Shout,1985,0.09723218343963788
Blue Oyster Cult,Mirrors,1979,0.006255906647735761
Robert Johnson,Crossroad Blues,1937,0.006999661402734593
Leo Sayer,More Than I Can Say,1980,0.06139271642216123
Barbecue Bob,Thinkin' Funny Blues,1927,0.009056709429236176
Brook Benton,Endlessly,1959,0.02069469955975092
Duran Duran,Meet El Presidente,1987,0.016574964560833773
Tennessee Ernie Ford,Give Me Your Word,1955,0.0359259233313437
John Fogerty,Centerfield,1985,0.08548939551627165
Fontella Bass,Rescue Me,1965,0.02133836059857122
Ricky Nelson,Mighty Good,1959,0.007500891166143177
Bobby Rydell,Forget Him,1964,0.023329480535273773
Aaliyah,Down With The Clique,1995,0.006246471034124025
Modern Talking,America,2001,0.011682435312072902
Metallica,Blitzkrieg,1984,0.0062008815686375555
Suzi Quatro,Daytona Demon,1973,0.02552844364168629
New Edition,Candy Girl,1983,0.030589069846246077
Electric Light Orchestra,Fire On High,1975,0.005574069326674487
The Beautiful South,My Book,1990,0.005795923688253952
The Coasters,One Kiss Led To Another,1956,0.004707389153373021
Brenda Russell,Piano In The Dark,1988,0.03087537237634743
Mungo Jerry,In The Summertime,1970,0.1490858449440597
Terence Trent D'Arby,Supermodel Sandwich,1995,0.015604154199051116
Keane,Spiralling,2008,0.012307656053090471
Bobby Rydell,Kissin' Time,1959,0.013931427320029001
Jimmy Dean,Big Bad John,1961,0.0583229041431787
Debbie Reynolds,Tammy,1957,0.08646539016172064
Caterina Valente,Pepe,1961,0.01625633228443508
Mando Diao,Dance With Somebody,2009,0.02374954065213185
Brenda Holloway,When I'm Gone,1965,0.009956722793786253
Charles Brown,Drifting Blues,1945,0.006855298584616479
The Temptations,Isn't She Pretty,1962,0.0038261769717936886
Wet Wet Wet,Goodnight Girl,1992,0.030019362798478656
The Orioles,I Miss You So,1951,0.005833379765989747
Dinah Washington,My Man's An Undertaker,1953,0.009526454079946843
Duke Ellington,The Mooche,1928,0.0144436796884458
Neil Sedaka,The Hungry Years,1975,0.007193677791317931
Annie Lennox,Shining Light,2009,0.006247486351881337
Lightnin' Hopkins,Tell Me Boogie,1951,0.005874382212892067
Toni Braxton,The Heat,2000,0.046429026086710824
Twisted Sister,We're Not Gonna Take It,1984,0.02966066649545058
Oasis,Sunday Morning Call,2000,0.011217269123840058
Bobby Darin,That's The Way Love Is,1960,0.007575465952289584
Gloria Gaynor,Never Can Say Goodbye,1975,0.05434323516717164
Annie Lennox,Cold,1992,0.009954913416974317
Spandau Ballet,Chant No 1 (I Don't Need This Pressure On),1981,0.012044504023414487
Elvis Costello,Watching The Detectives,1977,0.020049213989073833
Soul II Soul,People,1990,0.012233912955266714
Dave Darell,Children,2008,0.005909247191956258
Amel Larrieux,Get Up,1999,0.01246157790819628
Martin Denny,Quiet Village,1959,0.01923414072599292
The Temptations,The Girl's Alright With Me,1964,0.0028416041561147884
Ma Rainey,Chain Gang Blues,1925,0.009262752677489904
Barry White,Come On,1995,0.012499304596953349
Jimmie Rodgers,Secretly,1958,0.01573350861304548
Art Garfunkel,I Only Have Eyes For You,1975,0.03206326524185517
Billie Holiday,Easy Living,1937,0.012808175586328593
Middle Of The Road,Samson & Delilah,1972,0.0360952129017061
U2,City Of Blinding Lights,2005,0.024252252964789372
Bing Crosby,Where The Blue Of The Night (Meets The Gold Of The Day),1932,0.03331082080671623
The Housemartins,Caravan Of Love,1987,0.03809233584162531
Marv Johnson,Come To Me,1959,0.007675082965918357
Whitney Houston,I Didn't Know My Own Strength,2009,0.005949665453002501
The Jam,All Around The World,1977,0.007185670762002259
Domenico Modugno,Strada 'Nfosa,1958,0.009900861299648496
The Everly Brothers,This Little Girl Of Mine,1958,0.008404056165882601
Margaret Whiting,Moonlight in Vermont,1954,0.005626988354028795
The Police,Message In A Bottle,1979,0.05304270066451395
Bon Jovi,This Ain't A Love Song,1995,0.05625106864623369
REO Speedwagon,Time For Me To Fly,1978,0.004532476664348163
Janet Jackson,Doesn't Really Matter,2000,0.06835222948121543
Floyd Dixon,Helen,1949,0.006525705552537587
Kitty Kallen,Little Things Mean A Lot,1954,0.11343778931038645
Wynonie Harris,Good Rockin' Tonight,1948,0.06148081232392487
Mark Medlock & Dieter Bohlen,Unbelievable,2007,0.006599724805672136
Travis,Sing,2001,0.04565148189250093
Will Young,Changes,2008,0.006507367841246476
McFly,The Ballad Of Paul K,2005,0.006775318212743043
Chicago,Beginnings,1971,0.02155586196135282
Mariah Carey,Bringin' On The Heartbreak,2003,0.0061382529913892704
Band Aid 20,Do They Know It's Christmas?,2004,0.08144283024022714
Jessica Simpson,With You,2004,0.037101107003089134
Eddie Cantor,Makin' Whoopee,1929,0.08050151653039418
Michael Bolton,Georgia On My Mind,1990,0.013219884224146043
Belinda Carlisle,All God's Children,1999,0.010072473201704821
Greg Lake,C'Est La Vie,1977,0.0034937477169193266
Lady GaGa,Speechless,2009,0.018283063878045867
The Chieftains,The long black veil,1995,0.025012122781464287
Eddy Grant,Baby Come Back,1989,0.0032307432283994676
Manfred Mann,John Hardy,1964,0.002834538410685283
Keane,Atlantic,2006,0.0070729321444101744
The Police,Truth Hits Everybody,1980,0.005169992279518952
Debbie Reynolds,Tammy,1957,0.08646539016172064
America,Lonely People,1975,0.015936933996490137
Johnny Logan,I'm Not In Love,1987,0.005757638973117772
George Michael,Precious Box,2004,0.003710125388287531
Franz Ferdinand,Eleanor Put Your Boots On,2006,0.010534101327716247
Stan Freberg,Heartbreak Hotel,1956,0.009135506736226066
ABC,Beauty Stab,1983,0.0207575841944798
The Mamas & The Papas,Look Through My Window,1966,0.0166007937774234
Soulsister,Promises,1992,0.0033577037691528825
Blur,Charmless Man,1996,0.015486830830391117
America,Woman Tonight,1975,0.009530703671810026
Oasis,Don't Go Away,1998,0.016254726226262235
Night Ranger,Sister Christian,1984,0.02629675687413134
The Fortunes,Here It Comes Again,1965,0.030553433543714734
Eddy Arnold,Bouquet Of Roses,1948,0.038989960113117575
Michael Bolton,That's What Love Is All About,1987,0.014453267667674413
Gloria Estefan,Get On Your Feet,1989,0.019959386094386893
N Sync,Here We Go,1997,0.007093701719111727
Sammi Smith,Help Me Make It Through The Night,1971,0.02623295755697605
Barry Manilow,Could It Be Magic,1975,0.021453759172567907
Gene Pitney,Shady Lady,1970,0.0026673674235773714
Madonna,Like A Prayer,1989,0.1565094559674442
John Farnham,You're The Voice,1987,0.046727513100177795
Benny Goodman,On The Sunny Side Of The Street,1942,0.00696920080124868
Alvin Stardust,Tell Me Why,1974,0.0030573774115984446
Brian Wilson,Wonderful,2004,0.00870898436352557
Diana King,Shy Guy,1995,0.08807731374153775
The Yardbirds,Over Under Sideways Down,1966,0.020587116174351397
Christina Aguilera,Genie In A Bottle,1999,0.1301602735305192
Dinah Washington,What a Difference a Day Makes,1959,0.028118514463539638
Dusty Springfield,The Look Of Love,1967,0.01438143423437994
Jimmie Lunceford,Four Or Five Times,1935,0.007912714362021653
Pearl Jam,Black,1996,0.019927901061792923
George Michael,Something To Save,1990,0.0063657590858444395
Radiorama,Fire,1988,0.005271004282845819
Wet Wet Wet,Goodnight Girl,1992,0.030019362798478656
Enrique Iglesias,Love To See You Cry,2002,0.011123284249017373
The Temptations,Stay,1998,0.00705250689400398
Robert Johnson,Kind Hearted Woman Blues,1936,0.01717082429425017
Gloria Estefan & Miami Sound Machine,Can't Stay Away From You,1988,0.02641911998487067
Atlantic Starr,Secret Lovers,1986,0.03405544503953323
Bread,Everything I Own,1972,0.03188741077177806
Scott Joplin,The Entertainer,1902,0.020481891536817957
S Club 7,You,2002,0.012908038221237275
Dizzy Gillespie,Dizzy Atmosphere,1945,0.011776396226175009
The Pussycat Dolls,When I Grow Up,2008,0.0817704604709021
David Cassidy,Cherish,1972,0.03305189438944278
Joni James,Am I In Love,1954,0.009056620590612602
